l1,l2,word1,word2,delimiter,metrics
Govor Kuča,Govor Hvara,noj,noʨ,0.1,0.3333333333333333
Govor Kuča,Govor Hvara,nos,nos,0.1,0.0
Govor Kuča,Govor Hvara,jedan,jedon,0.1,0.2
Govor Kuča,Govor Hvara,put,put,0.1,0.0
Govor Kuča,Govor Hvara,ʧek,ʦovik,0.1,0.8
Govor Kuča,Govor Hvara,ʧoek,ʦovik,0.1,0.6
Govor Kuča,Govor Hvara,viʥet,vidit,0.1,0.4
Govor Kuča,Govor Hvara,ʧapra,koʒa,0.1,0.8
Govor Kuča,Govor Hvara,koʒa,koʒa,0.1,0.0
Govor Kuča,Govor Hvara,zvijezda,zvizda,0.1,0.25
Govor Kuča,Govor Hvara,zvijezda,stela,0.1,0.75
Govor Kuča,Govor Hvara,kami,fogol,0.1,1.0
Govor Kuča,Govor Hvara,kami,kamik,0.1,0.2
Govor Kuča,Govor Hvara,kami,stina,0.1,1.0
Govor Kuča,Govor Hvara,krʃ,fogol,0.1,1.0
Govor Kuča,Govor Hvara,krʃ,kamik,0.1,0.8
Govor Kuča,Govor Hvara,krʃ,stina,0.1,1.0
Govor Kuča,Govor Hvara,sunʦe,sunʦe,0.1,0.0
Govor Kuča,Govor Hvara,jezik,jazik,0.1,0.2
Govor Kuča,Govor Hvara,zub,zub,0.1,0.0
Govor Kuča,Govor Hvara,drijevo,darva,0.1,0.7142857142857143
Govor Kuča,Govor Hvara,drijevo,drivo,0.1,0.2857142857142857
Govor Kuča,Govor Hvara,drvo,darva,0.1,0.4
Govor Kuča,Govor Hvara,drvo,drivo,0.1,0.2
Govor Kuča,Govor Hvara,dva,dvo,0.1,0.3333333333333333
Govor Kuča,Govor Hvara,voda,voda,0.1,0.0
Govor Kuča,Govor Hvara,mi,mi,0.1,0.0
Govor Kuča,Govor Hvara,ti,ti,0.1,0.0
Govor severne Metohije,Govor Hvara,krv,kor,0.1,0.6666666666666666
Govor severne Metohije,Govor Hvara,krv,korv,0.1,0.25
Govor severne Metohije,Govor Hvara,kos,kost,0.1,0.25
Govor severne Metohije,Govor Hvara,grudi,nidra,0.1,1.0
Govor severne Metohije,Govor Hvara,grudi,parsi,0.1,0.8
Govor severne Metohije,Govor Hvara,grudi,sisa,0.1,1.0
Govor severne Metohije,Govor Hvara,ʥuks,nidra,0.1,1.0
Govor severne Metohije,Govor Hvara,ʥuks,parsi,0.1,0.8
Govor severne Metohije,Govor Hvara,ʥuks,sisa,0.1,1.0
Govor severne Metohije,Govor Hvara,prsi,nidra,0.1,1.0
Govor severne Metohije,Govor Hvara,prsi,parsi,0.1,0.2
Govor severne Metohije,Govor Hvara,prsi,sisa,0.1,0.75
Govor severne Metohije,Govor Hvara,sisa,nidra,0.1,0.6
Govor severne Metohije,Govor Hvara,sisa,parsi,0.1,0.8
Govor severne Metohije,Govor Hvara,sisa,sisa,0.1,0.0
Govor severne Metohije,Govor Hvara,doʨ,arivat,0.1,1.0
Govor severne Metohije,Govor Hvara,doʨ,arivovat,0.1,0.875
Govor severne Metohije,Govor Hvara,doʨ,doʨ,0.1,0.0
Govor severne Metohije,Govor Hvara,doj,arivat,0.1,1.0
Govor severne Metohije,Govor Hvara,doj,arivovat,0.1,0.875
Govor severne Metohije,Govor Hvara,doj,doʨ,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,dojti,arivat,0.1,1.0
Govor severne Metohije,Govor Hvara,dojti,arivovat,0.1,0.875
Govor severne Metohije,Govor Hvara,dojti,doʨ,0.1,0.6
Govor severne Metohije,Govor Hvara,dolazit,arivat,0.1,0.8571428571428571
Govor severne Metohije,Govor Hvara,dolazit,arivovat,0.1,0.875
Govor severne Metohije,Govor Hvara,dolazit,doʨ,0.1,0.7142857142857143
Govor severne Metohije,Govor Hvara,umret,partivat,0.1,0.75
Govor severne Metohije,Govor Hvara,umret,portit,0.1,0.6666666666666666
Govor severne Metohije,Govor Hvara,umret,umirot,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,umret,umrit,0.1,0.2
Govor severne Metohije,Govor Hvara,ker,kuʦak,0.1,0.8
Govor severne Metohije,Govor Hvara,ker,pas,0.1,1.0
Govor severne Metohije,Govor Hvara,ker,psetina,0.1,0.8571428571428571
Govor severne Metohije,Govor Hvara,ker,pasiʨ,0.1,1.0
Govor severne Metohije,Govor Hvara,pas,kuʦak,0.1,0.8
Govor severne Metohije,Govor Hvara,pas,pas,0.1,0.0
Govor severne Metohije,Govor Hvara,pas,psetina,0.1,0.8571428571428571
Govor severne Metohije,Govor Hvara,pas,pasiʨ,0.1,0.4
Govor severne Metohije,Govor Hvara,pit,pit,0.1,0.0
Govor severne Metohije,Govor Hvara,pit,popit,0.1,0.4
Govor severne Metohije,Govor Hvara,popit,pit,0.1,0.4
Govor severne Metohije,Govor Hvara,popit,popit,0.1,0.0
Govor severne Metohije,Govor Hvara,uvo,uho,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,oko,oko,0.1,0.0
Govor severne Metohije,Govor Hvara,vatra,ogaɲ,0.1,1.0
Govor severne Metohije,Govor Hvara,vatra,ogoɲ,0.1,1.0
Govor severne Metohije,Govor Hvara,ogaɲ,ogaɲ,0.1,0.0
Govor severne Metohije,Govor Hvara,ogaɲ,ogoɲ,0.1,0.25
Govor severne Metohije,Govor Hvara,riba,riba,0.1,0.0
Govor severne Metohije,Govor Hvara,pun,pun,0.1,0.0
Govor severne Metohije,Govor Hvara,ruka,ruka,0.1,0.0
Govor severne Metohije,Govor Hvara,ʧut,ʦut,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,rog,rog,0.1,0.0
Govor severne Metohije,Govor Hvara,ja,jo,0.1,0.5
Govor severne Metohije,Govor Hvara,koleno,kolino,0.1,0.16666666666666666
Govor severne Metohije,Govor Hvara,ʤigeriʦa,jotra,0.1,0.75
Govor severne Metohije,Govor Hvara,ʤigeriʦa,ʒigeriʦa,0.1,0.125
Govor severne Metohije,Govor Hvara,planina,muntaɲa,0.1,0.8571428571428571
Govor severne Metohije,Govor Hvara,ime,ime,0.1,0.0
Govor severne Metohije,Govor Hvara,nov,nov,0.1,0.0
Govor severne Metohije,Govor Hvara,noj,noʨ,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,noʨ ,noʨ,0.1,0.25
Govor severne Metohije,Govor Hvara,nos,nos,0.1,0.0
Govor severne Metohije,Govor Hvara,jedan,jedon,0.1,0.2
Govor severne Metohije,Govor Hvara,put,put,0.1,0.0
Govor severne Metohije,Govor Hvara,ʧovek,ʦovik,0.1,0.4
Govor severne Metohije,Govor Hvara,videt,vidit,0.1,0.2
Govor severne Metohije,Govor Hvara,ʧapra,koʒa,0.1,0.8
Govor severne Metohije,Govor Hvara,koʒa ,koʒa,0.1,0.2
Govor severne Metohije,Govor Hvara,zvezda,zvizda,0.1,0.16666666666666666
Govor severne Metohije,Govor Hvara,zvezda,stela,0.1,0.6666666666666666
Govor severne Metohije,Govor Hvara,kamen,fogol,0.1,1.0
Govor severne Metohije,Govor Hvara,kamen,kamik,0.1,0.4
Govor severne Metohije,Govor Hvara,kamen,stina,0.1,1.0
Govor severne Metohije,Govor Hvara,sunʦe,sunʦe,0.1,0.0
Govor severne Metohije,Govor Hvara,jezik,jazik,0.1,0.2
Govor severne Metohije,Govor Hvara,zub,zub,0.1,0.0
Govor severne Metohije,Govor Hvara,drvo,darva,0.1,0.4
Govor severne Metohije,Govor Hvara,drvo,drivo,0.1,0.2
Govor severne Metohije,Govor Hvara,dva,dvo,0.1,0.3333333333333333
Govor severne Metohije,Govor Hvara,vada,voda,0.1,0.25
Govor severne Metohije,Govor Hvara,voda,voda,0.1,0.0
Govor severne Metohije,Govor Hvara,mi,mi,0.1,0.0
Govor severne Metohije,Govor Hvara,ti,ti,0.1,0.0
